id_order_detail,id_user,id_produk,jumlah_pembelian,subtotal_transaksi,metode_bayar,rating_transaksi,jam_pesanan,waktu_pesanan,nama_produk,kategori_produk,harga_asli_produk,stok_aktual,total_terjual_global,rating_rata_rata_produk,is_organik
53998,1060,109,1,14000,Transfer Bank,5,17,2026-01-01 17:20:19,Selada Organik,Sayuran,14000,20,65,4.16,1
53999,1119,134,1,14000,COD,3,8,2026-02-23 08:03:29,Jambu Biji Merah,Buah-buahan,16000,37,66,3.93,0
54000,1445,106,1,11000,COD,3,6,2026-06-09 06:05:09,Wortel Baby,Sayuran,12000,103,70,4.11,0
54001,1202,152,1,20000,QRIS,5,7,2026-06-02 07:01:42,Ubi Cilembu Premium,Umbi-umbian,20000,37,59,4.53,1
54002,1106,148,1,35000,QRIS,3,18,2026-01-03 18:07:06,Bawang Merah,Rempah,35000,101,63,3.92,0
54003,1276,101,2,18000,COD,4,19,2026-01-04 19:08:16,Kangkung Organik,Sayuran,9000,38,80,4.27,1
54004,1298,154,3,54000,QRIS,4,8,2026-04-02 08:50:46,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
54005,1008,157,3,54000,QRIS,3,10,2026-03-05 10:33:08,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
54006,1215,130,4,112000,COD,5,9,2026-02-01 09:05:05,Jeruk Siam Organik,Buah-buahan,28000,36,69,4.6,1
54007,1170,114,1,9000,COD,3,18,2026-03-26 18:15:51,Terong Ungu,Sayuran,9000,91,76,4.02,0
54008,1364,118,2,13500,QRIS,3,14,2026-06-10 14:33:39,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
54009,1254,140,2,44000,Transfer Bank,3,19,2026-06-18 19:46:53,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
54010,1349,107,1,13500,QRIS,5,15,2026-06-25 15:48:35,Wortel Baby Organik,Sayuran,15000,28,77,4.51,1
54011,1421,112,1,28000,Transfer Bank,3,10,2026-02-17 10:25:15,Cabai Merah Besar,Sayuran,28000,107,62,4.03,0
54012,1072,163,3,96000,QRIS,4,9,2026-06-09 09:53:19,Jamur Kuping Hitam,Jamur,32000,32,65,4.17,0
54013,1369,158,2,44000,QRIS,5,3,2026-02-06 03:23:32,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
54014,1059,106,3,32500,QRIS,3,16,2026-05-15 16:48:32,Wortel Baby,Sayuran,12000,103,70,4.11,0
54015,1366,122,1,8000,QRIS,4,21,2026-03-22 21:54:50,Kol Putih,Sayuran,8000,118,72,4.54,0
54016,1141,103,1,9000,COD,5,7,2026-04-02 07:29:37,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
54017,1260,154,2,31000,Transfer Bank,2,11,2026-03-01 11:20:22,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
54018,1254,144,3,46500,QRIS,4,11,2026-05-18 11:15:44,Temulawak Segar,Rempah,18000,70,66,4.23,0
54019,1198,135,2,44000,COD,4,9,2026-06-15 09:05:38,Buah Naga Merah,Buah-buahan,22000,117,60,3.87,0
54020,1492,142,1,13500,Transfer Bank,4,14,2026-06-01 14:39:24,Kunyit Segar,Rempah,15000,62,72,4.29,0
54021,1056,132,1,30000,QRIS,3,12,2026-05-06 12:55:12,Alpukat Mentega,Buah-buahan,32000,117,55,4.0,0
54022,1340,163,2,56000,Transfer Bank,3,4,2026-03-02 04:17:03,Jamur Kuping Hitam,Jamur,32000,32,65,4.17,0
54023,1320,142,1,15000,QRIS,3,16,2026-01-02 16:45:42,Kunyit Segar,Rempah,15000,62,72,4.29,0
54024,1065,133,2,80000,COD,5,13,2026-03-16 13:20:39,Alpukat Organik,Buah-buahan,40000,25,42,4.23,1
54025,1086,150,1,28000,QRIS,2,13,2026-02-15 13:22:26,Cabai Kering,Rempah,28000,63,56,3.98,0
54026,1141,165,2,76000,QRIS,3,18,2026-06-16 18:20:42,Jamur King Oyster,Jamur,38000,34,52,3.9,0
54027,1085,157,1,18000,QRIS,2,15,2026-06-11 15:04:55,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
54028,1329,152,1,20000,QRIS,5,13,2026-03-08 13:16:49,Ubi Cilembu Premium,Umbi-umbian,20000,37,59,4.53,1
54029,1064,149,4,128000,Transfer Bank,4,0,2026-05-26 00:45:15,Bawang Putih,Rempah,32000,41,58,4.07,0
54030,1311,141,2,56000,QRIS,5,18,2026-04-06 18:45:15,Jahe Merah Organik,Rempah,28000,18,59,4.37,1
54031,1158,129,1,22000,QRIS,4,7,2026-03-27 07:26:09,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
54032,1335,135,3,62000,Transfer Bank,2,7,2026-02-13 07:55:42,Buah Naga Merah,Buah-buahan,22000,117,60,3.87,0
54033,1384,111,3,60000,QRIS,4,15,2026-02-16 15:26:06,Tomat Cherry Organik,Sayuran,20000,33,63,4.49,1
54034,1256,160,3,105000,QRIS,4,21,2026-02-22 21:37:15,Jamur Tiram Organik,Jamur,35000,26,48,4.01,1
54035,1299,126,2,30000,QRIS,3,17,2026-03-26 17:30:17,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
54036,1257,146,1,14000,QRIS,4,6,2026-02-10 06:03:25,Lengkuas Segar,Rempah,14000,36,78,4.21,0
54037,1018,127,1,28000,QRIS,3,19,2026-03-14 19:03:40,Mangga Harum Manis,Buah-buahan,28000,74,56,3.8,0
54038,1142,119,4,44000,QRIS,5,10,2026-03-06 10:01:22,Pakcoy Organik,Sayuran,11000,53,65,4.52,1
54039,1039,125,5,90000,QRIS,4,7,2026-01-12 07:17:23,Pisang Raja,Buah-buahan,18000,58,77,4.26,0
54040,1035,160,1,35000,QRIS,4,8,2026-01-07 08:47:43,Jamur Tiram Organik,Jamur,35000,26,48,4.01,1
54041,1281,124,1,5000,QRIS,3,9,2026-02-03 09:38:28,Daun Singkong,Sayuran,5000,70,81,3.68,0
54042,1344,139,1,20000,Transfer Bank,3,18,2026-05-13 18:17:54,Semangka Tanpa Biji,Buah-buahan,20000,37,57,3.6,0
54043,1464,155,3,23000,QRIS,5,13,2026-04-04 13:36:14,Singkong Segar,Umbi-umbian,8000,117,83,4.07,0
54044,1033,133,2,80000,Transfer Bank,4,13,2026-02-23 13:49:21,Alpukat Organik,Buah-buahan,40000,25,42,4.23,1
54045,1412,112,4,112000,Transfer Bank,3,7,2026-04-13 07:30:08,Cabai Merah Besar,Sayuran,28000,107,62,4.03,0
54046,1462,139,1,20000,Transfer Bank,4,9,2026-02-23 09:32:47,Semangka Tanpa Biji,Buah-buahan,20000,37,57,3.6,0
54047,1456,153,5,70000,QRIS,4,20,2026-03-24 20:15:50,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
54048,1423,116,2,12500,QRIS,2,16,2026-05-09 16:11:45,Jagung Manis,Sayuran,7000,114,80,3.83,0
54049,1120,117,2,18000,Transfer Bank,5,15,2026-05-07 15:51:30,Jagung Manis Organik,Sayuran,9000,11,72,4.35,1
54050,1163,106,2,22500,QRIS,2,19,2026-04-27 19:24:53,Wortel Baby,Sayuran,12000,103,70,4.11,0
54051,1133,146,4,56000,Transfer Bank,4,8,2026-02-22 08:20:26,Lengkuas Segar,Rempah,14000,36,78,4.21,0
54052,1415,129,4,88000,Transfer Bank,3,8,2026-01-24 08:21:16,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
54053,1267,153,1,14000,QRIS,4,18,2026-05-26 18:55:16,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
54054,1087,154,2,36000,Transfer Bank,4,9,2026-02-13 09:36:09,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
54055,1423,163,2,55000,Transfer Bank,5,9,2026-06-10 09:25:10,Jamur Kuping Hitam,Jamur,32000,32,65,4.17,0
54056,1071,135,1,20500,Transfer Bank,2,1,2026-05-11 01:55:43,Buah Naga Merah,Buah-buahan,22000,117,60,3.87,0
54057,1053,137,2,90000,COD,5,16,2026-03-06 16:33:40,Stroberi Organik,Buah-buahan,45000,12,43,4.61,1
54058,1103,148,1,32000,Transfer Bank,4,21,2026-03-12 21:25:18,Bawang Merah,Rempah,35000,101,63,3.92,0
54059,1499,153,2,28000,Transfer Bank,3,0,2026-02-09 00:24:12,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
54060,1380,140,4,88000,QRIS,3,7,2026-05-21 07:05:44,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
54061,1119,143,1,17000,QRIS,4,13,2026-03-05 13:18:06,Kunyit Organik,Rempah,20000,27,71,4.01,1
54062,1497,118,3,22000,Transfer Bank,2,8,2026-01-26 08:40:21,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
54063,1335,109,1,14000,QRIS,5,4,2026-05-19 04:38:38,Selada Organik,Sayuran,14000,20,65,4.16,1
54064,1082,162,1,52000,QRIS,5,20,2026-01-22 20:24:23,Jamur Shiitake Organik,Jamur,52000,59,30,4.67,1
54065,1423,157,5,90000,QRIS,2,20,2026-03-22 20:30:38,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
54066,1064,133,1,40000,QRIS,3,16,2026-02-03 16:49:10,Alpukat Organik,Buah-buahan,40000,25,42,4.23,1
54067,1004,162,1,52000,Transfer Bank,5,19,2026-01-03 19:04:46,Jamur Shiitake Organik,Jamur,52000,59,30,4.67,1
54068,1322,154,2,33500,Transfer Bank,3,8,2026-04-17 08:40:14,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
54069,1352,144,3,54000,COD,4,5,2026-02-05 05:48:57,Temulawak Segar,Rempah,18000,70,66,4.23,0
54070,1192,140,2,44000,QRIS,4,11,2026-04-06 11:49:38,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
54071,1148,148,2,70000,COD,2,11,2026-03-04 11:40:04,Bawang Merah,Rempah,35000,101,63,3.92,0
54072,1108,120,2,14000,QRIS,5,8,2026-06-02 08:52:15,Timun Segar,Sayuran,7000,53,77,3.8,0
54073,1037,163,2,64000,COD,4,14,2026-02-18 14:49:48,Jamur Kuping Hitam,Jamur,32000,32,65,4.17,0
54074,1047,126,1,13000,COD,2,10,2026-04-25 10:05:23,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
54075,1278,135,5,110000,Transfer Bank,4,18,2026-04-01 18:28:32,Buah Naga Merah,Buah-buahan,22000,117,60,3.87,0
54076,1099,102,2,15500,Transfer Bank,3,13,2026-02-03 13:28:34,Sawi Hijau,Sayuran,8500,47,81,4.01,0
54077,1490,117,1,9000,COD,5,15,2026-02-22 15:18:34,Jagung Manis Organik,Sayuran,9000,11,72,4.35,1
54078,1453,130,1,28000,QRIS,4,18,2026-06-19 18:02:21,Jeruk Siam Organik,Buah-buahan,28000,36,69,4.6,1
54079,1096,168,3,90000,QRIS,4,11,2026-06-26 11:46:57,Jamur Merang Segar,Jamur,30000,56,58,4.16,0
54080,1130,104,1,18000,QRIS,2,13,2026-06-22 13:15:10,Brokoli Premium,Sayuran,18000,73,70,3.61,0
54081,1198,128,3,105000,QRIS,4,18,2026-04-11 18:38:06,Mangga Gedong Gincu,Buah-buahan,35000,94,44,4.22,0
54082,1107,166,2,96000,QRIS,5,14,2026-06-19 14:36:10,Jamur King Oyster Organik,Jamur,48000,15,38,4.96,1
54083,1439,166,1,48000,QRIS,5,13,2026-06-19 13:41:20,Jamur King Oyster Organik,Jamur,48000,15,38,4.96,1
54084,1103,115,2,20000,QRIS,5,16,2026-01-24 16:51:20,Buncis Segar,Sayuran,10000,69,68,4.26,0
54085,1485,115,1,10000,QRIS,5,11,2026-06-19 11:15:55,Buncis Segar,Sayuran,10000,69,68,4.26,0
54086,1050,158,2,39500,QRIS,5,23,2026-02-09 23:37:04,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
54087,1225,131,4,52000,QRIS,4,7,2026-04-01 07:09:33,Pepaya California,Buah-buahan,14000,38,74,4.12,0
54088,1044,124,2,10000,Transfer Bank,4,19,2026-02-20 19:35:32,Daun Singkong,Sayuran,5000,70,81,3.68,0
54089,1091,155,4,28000,Transfer Bank,4,22,2026-05-21 22:46:34,Singkong Segar,Umbi-umbian,8000,117,83,4.07,0
54090,1477,117,1,9000,Transfer Bank,5,7,2026-04-20 07:28:36,Jagung Manis Organik,Sayuran,9000,11,72,4.35,1
54091,1135,155,4,29500,QRIS,4,20,2026-01-05 20:09:10,Singkong Segar,Umbi-umbian,8000,117,83,4.07,0
54092,1113,128,1,35000,QRIS,4,19,2026-02-22 19:28:05,Mangga Gedong Gincu,Buah-buahan,35000,94,44,4.22,0
54093,1187,157,1,16000,COD,3,9,2026-03-08 09:10:27,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
54094,1189,156,1,16000,COD,3,2,2026-04-20 02:02:21,Talas Bogor,Umbi-umbian,16000,66,76,3.9,0
54095,1255,163,1,32000,Transfer Bank,4,21,2026-02-27 21:32:27,Jamur Kuping Hitam,Jamur,32000,32,65,4.17,0
54096,1329,133,5,200000,QRIS,4,8,2026-05-26 08:35:37,Alpukat Organik,Buah-buahan,40000,25,42,4.23,1
54097,1369,133,2,80000,Transfer Bank,4,10,2026-01-06 10:01:53,Alpukat Organik,Buah-buahan,40000,25,42,4.23,1
54098,1135,108,2,22000,Transfer Bank,2,18,2026-04-19 18:40:19,Selada Keriting,Sayuran,11000,43,83,3.98,0
54099,1240,154,1,18000,Transfer Bank,4,9,2026-06-04 09:54:33,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
54100,1486,149,1,32000,QRIS,2,19,2026-01-06 19:53:42,Bawang Putih,Rempah,32000,41,58,4.07,0
54101,1262,147,3,24000,QRIS,4,18,2026-02-14 18:54:45,Sereh Segar,Rempah,8000,102,83,4.52,0
54102,1035,128,1,35000,QRIS,2,12,2026-02-25 12:53:40,Mangga Gedong Gincu,Buah-buahan,35000,94,44,4.22,0
54103,1433,150,1,24000,QRIS,2,8,2026-01-04 08:50:49,Cabai Kering,Rempah,28000,63,56,3.98,0
54104,1359,152,3,52000,QRIS,5,4,2026-01-09 04:53:22,Ubi Cilembu Premium,Umbi-umbian,20000,37,59,4.53,1
54105,1294,129,2,38500,Transfer Bank,4,13,2026-02-15 13:41:38,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
54106,1456,145,1,16000,QRIS,5,6,2026-06-19 06:40:04,Kencur Segar,Rempah,16000,57,79,4.0,0
54107,1084,165,1,38000,QRIS,2,22,2026-04-21 22:25:52,Jamur King Oyster,Jamur,38000,34,52,3.9,0
54108,1171,113,4,128000,QRIS,3,18,2026-04-16 18:22:55,Cabai Rawit,Sayuran,32000,116,61,4.37,0
54109,1122,137,1,41000,Transfer Bank,5,8,2026-01-23 08:58:11,Stroberi Organik,Buah-buahan,45000,12,43,4.61,1
54110,1304,129,1,22000,Transfer Bank,3,10,2026-02-11 10:23:08,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
54111,1461,142,5,75000,Transfer Bank,4,7,2026-02-23 07:40:58,Kunyit Segar,Rempah,15000,62,72,4.29,0
54112,1398,165,2,65000,Transfer Bank,3,13,2026-05-19 13:51:54,Jamur King Oyster,Jamur,38000,34,52,3.9,0
54113,1024,101,2,18000,QRIS,5,22,2026-04-17 22:48:04,Kangkung Organik,Sayuran,9000,38,80,4.27,1
54114,1214,143,1,18500,QRIS,3,10,2026-03-11 10:39:34,Kunyit Organik,Rempah,20000,27,71,4.01,1
54115,1074,118,2,15000,QRIS,4,14,2026-06-09 14:37:10,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
54116,1028,162,1,47000,QRIS,5,9,2026-06-02 09:22:18,Jamur Shiitake Organik,Jamur,52000,59,30,4.67,1
54117,1435,118,4,32000,Transfer Bank,3,19,2026-03-26 19:30:10,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
54118,1439,103,1,9000,COD,5,14,2026-05-24 14:57:39,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
54119,1188,135,1,20500,Transfer Bank,3,16,2026-04-11 16:07:27,Buah Naga Merah,Buah-buahan,22000,117,60,3.87,0
54120,1432,136,1,35500,QRIS,3,7,2026-03-27 07:18:09,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
54121,1126,154,2,32000,QRIS,4,9,2026-06-26 09:10:41,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
54122,1128,161,3,126000,QRIS,4,12,2026-06-18 12:58:48,Jamur Shiitake Segar,Jamur,42000,76,38,4.02,0
54123,1188,128,1,35000,Transfer Bank,3,14,2026-02-17 14:43:07,Mangga Gedong Gincu,Buah-buahan,35000,94,44,4.22,0
54124,1331,134,3,48000,QRIS,3,19,2026-04-20 19:23:26,Jambu Biji Merah,Buah-buahan,16000,37,66,3.93,0
54125,1450,116,2,14000,QRIS,3,20,2026-01-12 20:47:38,Jagung Manis,Sayuran,7000,114,80,3.83,0
54126,1493,163,2,64000,COD,4,11,2026-02-06 11:05:48,Jamur Kuping Hitam,Jamur,32000,32,65,4.17,0
54127,1143,148,3,105000,QRIS,2,8,2026-03-08 08:25:06,Bawang Merah,Rempah,35000,101,63,3.92,0
54128,1458,113,3,83000,QRIS,5,8,2026-01-08 08:57:39,Cabai Rawit,Sayuran,32000,116,61,4.37,0
54129,1458,101,1,9000,QRIS,5,3,2026-06-27 03:01:05,Kangkung Organik,Sayuran,9000,38,80,4.27,1
54130,1316,130,4,112000,Transfer Bank,5,21,2026-01-19 21:45:57,Jeruk Siam Organik,Buah-buahan,28000,36,69,4.6,1
54131,1427,121,1,25000,QRIS,4,20,2026-04-18 20:21:44,Paprika Merah,Sayuran,25000,55,64,4.21,0
54132,1179,153,1,13000,COD,2,19,2026-05-05 19:41:30,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
54133,1152,137,2,83000,QRIS,5,4,2026-04-22 04:17:31,Stroberi Organik,Buah-buahan,45000,12,43,4.61,1
54134,1397,148,2,70000,Transfer Bank,2,12,2026-01-27 12:29:24,Bawang Merah,Rempah,35000,101,63,3.92,0
54135,1021,158,1,19500,QRIS,5,6,2026-01-14 06:17:43,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
54136,1399,139,2,40000,Transfer Bank,2,12,2026-02-27 12:53:46,Semangka Tanpa Biji,Buah-buahan,20000,37,57,3.6,0
54137,1343,125,4,72000,Transfer Bank,4,17,2026-05-22 17:39:40,Pisang Raja,Buah-buahan,18000,58,77,4.26,0
54138,1188,167,2,90000,QRIS,3,7,2026-06-16 07:36:13,Jamur Portobello,Jamur,45000,43,38,3.8,0
54139,1341,104,1,18000,QRIS,3,13,2026-01-02 13:36:28,Brokoli Premium,Sayuran,18000,73,70,3.61,0
54140,1278,127,1,28000,COD,1,16,2026-04-07 16:24:13,Mangga Harum Manis,Buah-buahan,28000,74,56,3.8,0
54141,1497,107,2,27000,COD,4,8,2026-06-26 08:34:39,Wortel Baby Organik,Sayuran,15000,28,77,4.51,1
54142,1387,125,1,17000,QRIS,5,17,2026-04-22 17:06:11,Pisang Raja,Buah-buahan,18000,58,77,4.26,0
54143,1394,110,1,16000,QRIS,2,6,2026-03-10 06:50:02,Tomat Cherry,Sayuran,16000,44,64,3.9,0
54144,1459,153,4,52000,QRIS,3,17,2026-06-16 17:27:01,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
54145,1040,156,4,58000,QRIS,3,7,2026-01-05 07:46:09,Talas Bogor,Umbi-umbian,16000,66,76,3.9,0
54146,1206,103,2,19000,COD,5,10,2026-04-25 10:47:48,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
54147,1399,136,2,76000,Transfer Bank,2,16,2026-06-21 16:47:49,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
54148,1063,164,2,50000,Transfer Bank,5,7,2026-02-25 07:06:35,Jamur Enoki Segar,Jamur,25000,30,53,4.66,0
54149,1412,154,1,18000,Transfer Bank,4,8,2026-03-19 08:32:03,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
54150,1480,125,4,72000,COD,3,17,2026-06-22 17:53:57,Pisang Raja,Buah-buahan,18000,58,77,4.26,0
54151,1238,162,2,98500,Transfer Bank,5,12,2026-04-17 12:48:21,Jamur Shiitake Organik,Jamur,52000,59,30,4.67,1
54152,1113,156,1,16000,Transfer Bank,3,8,2026-02-14 08:57:50,Talas Bogor,Umbi-umbian,16000,66,76,3.9,0
54153,1368,131,2,28000,Transfer Bank,4,17,2026-02-20 17:29:36,Pepaya California,Buah-buahan,14000,38,74,4.12,0
54154,1079,124,2,8500,Transfer Bank,3,8,2026-01-22 08:38:33,Daun Singkong,Sayuran,5000,70,81,3.68,0
54155,1254,154,1,18000,Transfer Bank,4,12,2026-06-22 12:36:58,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
54156,1388,155,2,16000,QRIS,4,14,2026-02-07 14:50:30,Singkong Segar,Umbi-umbian,8000,117,83,4.07,0
54157,1416,140,2,44000,COD,5,19,2026-05-06 19:39:52,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
54158,1226,123,1,5500,QRIS,5,10,2026-04-17 10:45:06,Kemangi Segar,Sayuran,6000,30,80,4.57,1
54159,1214,126,2,30000,QRIS,3,10,2026-06-10 10:21:05,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
54160,1365,122,1,8000,QRIS,5,16,2026-05-23 16:27:54,Kol Putih,Sayuran,8000,118,72,4.54,0
54161,1153,156,3,48000,COD,4,11,2026-01-02 11:19:00,Talas Bogor,Umbi-umbian,16000,66,76,3.9,0
54162,1471,166,1,48000,Transfer Bank,5,10,2026-05-05 10:31:21,Jamur King Oyster Organik,Jamur,48000,15,38,4.96,1
54163,1130,144,1,18000,QRIS,4,9,2026-04-11 09:51:09,Temulawak Segar,Rempah,18000,70,66,4.23,0
54164,1039,140,5,103500,QRIS,4,10,2026-01-13 10:35:01,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
54165,1061,165,1,38000,COD,2,15,2026-03-06 15:57:18,Jamur King Oyster,Jamur,38000,34,52,3.9,0
54166,1070,126,4,60000,COD,3,0,2026-04-14 00:24:39,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
54167,1185,140,1,22000,COD,3,9,2026-05-22 09:51:42,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
54168,1141,114,2,15500,QRIS,4,9,2026-05-24 09:28:28,Terong Ungu,Sayuran,9000,91,76,4.02,0
54169,1257,153,1,14000,QRIS,2,14,2026-03-26 14:51:08,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
54170,1086,102,1,8500,Transfer Bank,2,17,2026-04-03 17:16:18,Sawi Hijau,Sayuran,8500,47,81,4.01,0
54171,1108,116,4,24500,Transfer Bank,3,21,2026-01-20 21:29:26,Jagung Manis,Sayuran,7000,114,80,3.83,0
54172,1334,151,1,15000,QRIS,5,16,2026-04-17 16:52:11,Ubi Cilembu,Umbi-umbian,15000,62,62,4.5,0
54173,1379,138,3,48000,QRIS,4,11,2026-05-17 11:29:19,Nanas Madu,Buah-buahan,18000,110,62,4.25,0
54174,1361,143,2,40000,Transfer Bank,3,11,2026-02-15 11:49:44,Kunyit Organik,Rempah,20000,27,71,4.01,1
54175,1158,166,1,44500,Transfer Bank,5,7,2026-03-25 07:05:32,Jamur King Oyster Organik,Jamur,48000,15,38,4.96,1
54176,1472,164,3,75000,Transfer Bank,4,19,2026-01-16 19:43:24,Jamur Enoki Segar,Jamur,25000,30,53,4.66,0
54177,1455,141,2,56000,Transfer Bank,3,21,2026-05-21 21:48:47,Jahe Merah Organik,Rempah,28000,18,59,4.37,1
54178,1107,111,2,35500,Transfer Bank,5,21,2026-06-07 21:07:41,Tomat Cherry Organik,Sayuran,20000,33,63,4.49,1
54179,1357,134,2,32000,QRIS,4,11,2026-04-20 11:37:45,Jambu Biji Merah,Buah-buahan,16000,37,66,3.93,0
54180,1407,161,2,84000,QRIS,3,15,2026-05-08 15:55:08,Jamur Shiitake Segar,Jamur,42000,76,38,4.02,0
54181,1365,110,2,32000,QRIS,3,22,2026-02-25 22:25:02,Tomat Cherry,Sayuran,16000,44,64,3.9,0
54182,1211,131,1,12000,QRIS,4,9,2026-05-04 09:42:33,Pepaya California,Buah-buahan,14000,38,74,4.12,0
54183,1472,150,1,28000,Transfer Bank,3,17,2026-06-10 17:05:44,Cabai Kering,Rempah,28000,63,56,3.98,0
54184,1463,157,4,72000,Transfer Bank,3,15,2026-02-14 15:35:20,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
54185,1436,111,3,60000,Transfer Bank,3,7,2026-05-06 07:04:37,Tomat Cherry Organik,Sayuran,20000,33,63,4.49,1
54186,1472,113,1,28000,Transfer Bank,3,17,2026-01-08 17:03:30,Cabai Rawit,Sayuran,32000,116,61,4.37,0
54187,1119,130,2,56000,QRIS,4,14,2026-03-23 14:46:32,Jeruk Siam Organik,Buah-buahan,28000,36,69,4.6,1
54188,1367,116,1,7000,QRIS,3,16,2026-03-23 16:19:44,Jagung Manis,Sayuran,7000,114,80,3.83,0
54189,1142,106,1,12000,QRIS,3,12,2026-04-16 12:42:22,Wortel Baby,Sayuran,12000,103,70,4.11,0
54190,1470,127,2,56000,QRIS,2,20,2026-03-20 20:18:13,Mangga Harum Manis,Buah-buahan,28000,74,56,3.8,0
54191,1064,108,2,19500,QRIS,4,13,2026-03-18 13:43:55,Selada Keriting,Sayuran,11000,43,83,3.98,0
54192,1489,104,4,62500,QRIS,2,13,2026-04-09 13:48:41,Brokoli Premium,Sayuran,18000,73,70,3.61,0
54193,1199,110,1,16000,Transfer Bank,1,13,2026-01-01 13:50:53,Tomat Cherry,Sayuran,16000,44,64,3.9,0
54194,1155,130,1,28000,QRIS,4,18,2026-01-25 18:03:47,Jeruk Siam Organik,Buah-buahan,28000,36,69,4.6,1
54195,1459,155,2,14500,QRIS,3,16,2026-03-08 16:44:21,Singkong Segar,Umbi-umbian,8000,117,83,4.07,0
54196,1014,151,1,15000,Transfer Bank,5,6,2026-06-11 06:30:44,Ubi Cilembu,Umbi-umbian,15000,62,62,4.5,0
54197,1083,106,2,24000,Transfer Bank,4,5,2026-04-09 05:22:12,Wortel Baby,Sayuran,12000,103,70,4.11,0
54198,1245,111,1,17000,QRIS,5,8,2026-04-18 08:13:54,Tomat Cherry Organik,Sayuran,20000,33,63,4.49,1
54199,1314,168,1,26500,Transfer Bank,3,20,2026-03-09 20:40:42,Jamur Merang Segar,Jamur,30000,56,58,4.16,0
54200,1105,162,5,231500,QRIS,5,7,2026-04-19 07:36:41,Jamur Shiitake Organik,Jamur,52000,59,30,4.67,1
54201,1223,110,1,16000,Transfer Bank,3,17,2026-03-15 17:11:57,Tomat Cherry,Sayuran,16000,44,64,3.9,0
54202,1240,102,4,34000,Transfer Bank,2,14,2026-01-26 14:56:28,Sawi Hijau,Sayuran,8500,47,81,4.01,0
54203,1082,122,1,8000,QRIS,5,23,2026-02-17 23:07:45,Kol Putih,Sayuran,8000,118,72,4.54,0
54204,1144,115,2,18500,QRIS,4,7,2026-02-27 07:23:55,Buncis Segar,Sayuran,10000,69,68,4.26,0
54205,1044,111,2,38000,COD,4,19,2026-01-24 19:26:00,Tomat Cherry Organik,Sayuran,20000,33,63,4.49,1
54206,1351,105,1,22000,QRIS,4,8,2026-03-05 08:33:16,Brokoli Organik,Sayuran,22000,30,73,4.44,1
54207,1411,168,1,27500,QRIS,4,13,2026-03-27 13:52:02,Jamur Merang Segar,Jamur,30000,56,58,4.16,0
54208,1183,154,4,72000,COD,3,11,2026-04-23 11:28:45,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
